,review_id,user_id,business_id,stars,useful,funny,cool,text,date
2246884,tbSwClnAbliYJx2f_uMsQg,NAW14exYTBjuvQlRIIxi_Q,HJ59vXwm0gsS-w6lY9MEXA,5.0,0,0,0,"They gave us an extra teriyaki chicken for no reason. That was awesome. 

I've always enjoyed the food here...but the service is great. You know, just a fusion chain. Nothing earth shattering. Solid move with the extra food tho",2015-05-31 02:49:22
1903950,2SOjAQz18v2w-G0pM3e37g,kMHg4jasQaYIwDbrLdAvEg,540plBqdqZD_sAqMWZJ3EA,5.0,1,1,2,"Fantastic food! I am recently transplanted from California and was craving a great poke bowl recently. Discovered The Poki and loved it! Totally fresh and tasty ingredients, great vibe. Highly recommend!",2019-03-18 18:20:22
4117416,ymTBlg5cfrcDxiRUoMDhvw,9so68GtSENK671ZCE74E9A,OWsEEVCKBBSfVbzY3lXd1Q,4.0,0,0,2,"What a wonderful experience we had at this little French gem!  Escargot in the traditional bordelaise , pasta with grilled shrimp, and an outstanding redfish almandine with grilled asparagus. Check or cash only",2018-07-14 21:55:07
6349338,ouNGf6ia8YwSOEYevXq7CA,Gj7Dj96hVI-T2gfbAsaKwQ,wbDjLbShJ-ZJfm6jJZp-Aw,5.0,0,0,0,"I have always loved Le Buzz - great food and pastries, delicious coffee and espresso drinks, fun atmosphere. Today I tried the Charred Tomato and Fried Egg Tartine, which is a new item on the breakfast menu - light and delicious! Still had room for a yummy lemon ginger scone.",2016-02-15 18:07:09
3665719,80hvBoBHhjNpNqo8OOpi7A,pvxEgoN3H5v18JzGsR_v8Q,B5YzH2QTnHThzrHPt-qHow,5.0,0,0,0,Great Place for a morning breakfast and a nice cup of coffee. Love the location and the vintage ambience. It feels like an old coffee shop in a little town. Baristas are friendly and nice. The only sad thing about this place is that it now closes at 9:00pm. I hope they change that soon.,2018-02-07 05:12:06
5000315,aTQV5LWG6-wBNmBmH-qbeA,neQliUECaQxMEqTt0UIgHA,2T7622XwGOhJf7O4ND_XBA,2.0,2,0,0,"The inconsistency of the quality of the food here is killing me! 

The flavor of the wings are pretty good, but the way they come out always varies. The last time I ordered 24, half of them came up WAY too crispy and shriveled and it was like eating straight up fried fat with no chicken meat at all. I ordered 12 a few days afterwards and they barely have a nice crunch to them. One of my favorites is habanero, which isn't THAT spicy or bad if you can handle hot cheetos/sriacha. 

I also used to love the criss cut fries but the last batch i ordered was way too crispy and was a salty gross mess. Waste of $4 & minus brownie points forsure.

I'm not really feeling the customer service either. The blonde dude is alright in the daytime but sometimes the chicks at night are kinda rude and attitudey (B don't kill my vibe!) Not to mention the dress code for them could be a little better. Some buttcheeks are just not meant to be seen if you know what I mean.

The added 50 cent charge for every sauce container is ruining the experience also. I feel like you should at least deserve 1-2 sauces for however many wings you order, especially the added charge when you order some food to go! It used to be pretty exciting/uplifting getting to choose a few sauces with your order before the policy change. Most of your customers are already broke/poor college students, and combined with the extra charges, expensive prices, bad customer service, and lack of consistent good wings makes me not want to come back for a long long time.",2013-05-14 22:03:37
5815425,OCzT-Jx5uYymtRDZ090dpA,fn_x79iOC2yiICspsEYG5A,t3-XLwdiZSmNBRvNq_bEng,5.0,3,0,0,"We popped into the office yesterday evening as an unscheduled urgent care visit. Our small 9 year old dog (chihuahua) was bit in the face by a large dog. The bite went through the cheek and ruptured the sinus. As a result blood was pouring out of her nostrils and from side of her face. We were thankful this office was open late, as it was near 6pm. Our concern was if our pup could breath, was getting blood in her lungs, or surgery was needed. 

The office took us back immediately and we saw Dr. Laura Battraw, DVM. After being cleaned and examined we were notified that she would be fine, her lungs were strong with no inhaled fluid, and no stitching or surgery was needed.  The vet recommended an antibiotic and a pain killer as swelling and pain were expected. 

The front desk staff was upfront, attentive and professional. The vet techs very patient and very kind. Dr. Battraw was patient, honest and informative. Overall, it was an excellent and effective experience. 


As a walk-in, unscheduled urgent care appointment, the cost to be seen was $75. 
It was an additional $74 for one antibiotic and one pain medicine. The total visit, $149.",2015-06-16 17:06:29
6147599,AqXnMvJJstnJSYJsREF4ew,_iIkmqM_PLR5SdkWaqVkLA,ppqy2ZngsnYbp9e3qXGz-w,3.0,4,0,0,"I have heard so many mixed things about Sushi Club on West 10th Street so I decided that I was going to make the decision myself. My boss and I were meeting to do some work while we enjoyed some sushi.  On Yelp and on the website it stated that it had wifi but after further investigation and asking one of the staff members let me know that they didn't.  My friend have raved about the all you can eat sushi. I wasn't sure if I want to order but I would have liked it if the servers would have explained how the all you can eat part works because they just gave us menus and we had to stumble through the menu. Another quirk with the all you can eat sushi is for every piece over a certain # you have to pay $2 on.  We decided to just get two sushi rolls each, and swap and share. I ordered the spicy crab roll and the west 10th street rolls. They were pretty good and came out quick. I liked that they had a sushi roll specific for the street we were eating it on.",2019-05-01 15:16:05
6259812,7TnWNelCiz36n6_xTAMolg,zTdqY01TtQeXEywavmE8Vg,Y2Pfil51rNvTd_lFHwzb_g,4.0,1,0,1,"My very last day in NOLA I was determined to find this place. I was well aware that it was more so a tourist spot so I wanted to get here early. Me and my boyfriend had a pretty late flight back to Philly and we wanted to see what the city truly had to offer outside of the night life. 

On our way back from our French Market walk, we stumbled across this storefront. I was surprised that it wasn't crowded and I took it as the perfect opportunity to stop in. It smelled like a sweet French bakery and I couldn't wait to try. The wait was about 5 minutes since they're baked fresh. 

I ordered an iced cafe au lait and beignets. They were alright, I enjoyed Cafe Du Monde's over these but they were good nonetheless.",2020-03-17 18:51:37
1479684,89QOeqW3sF57a_IR_vItGg,JG3XzRsauHL5cy2jhjL80w,Un-UDVOuv1co3TMmGaumxA,1.0,0,0,0,You must understand you are paying for the view and sand patio. The service was incompetent and rude. The food is tasteless and bleak. The drinks were by far the best part. Try Brophy's or The Boat House.,2011-05-31 20:28:18
3933626,Vl-SvcbdXA66_uVjJ8UY7Q,0lY0tmwGG0DL2mNg9JtV-A,MKAPSsMrulKrjefB2Jv19Q,4.0,0,0,0,"Irish 31 is a great place! Happy Hour lasts until  7:00 on weekdays. I LOVE the Red Ale. It's always $3.10!!
The food is very good. The Irish Pot Pie is delicious!
Live music is GREAT!
We went 3 times this week.",2020-02-22 01:01:29
4850041,aBVJhgLmYao0ejeINDToLQ,94nuNE5-Eh8XMT7QVC_uJQ,eKLDuhhPhA6Cii9q8FAZcA,4.0,1,1,2,"Visited this place today on a lunch date. I was not terribly hungry so I decided to just go with tortilla soup, but OMG I have never had tortilla soup that good in my life! It's a spicy chicken/tomato broth that really does have a kick, chock full of perfectly tender, fall apart in your mouth chicken, generous slices of avocado and fresh tortilla strips, garnished with fresh cilantro. My date also ordered it and agreed it was fantastic. He also had chilaques that looked very good, and the portion size was huge. It's a strip mall place so not much in the way of ambiance, but I am already craving that soup again, maybe with a little bit of sour cream thrown in on top. I definitely want to go back and try the tacos and other dishes. If they're as good as the soup I'll be very happy!",2021-11-15 08:30:33
6373127,eZIkDsJ-Mhz-O9_4C1-GcA,Q617TZEIyouEM-zrsHGzHQ,GzeXHLLVCD24cfJUNv0d_w,5.0,2,0,0,"Pregnant girl vacationing on St. Pete's beach here. I've tried the key lime at Don CeSar's Sea Porch (mediocre, and is this an entire portion?), at Snappers (gross, and is this cool whip?), at Shells (decent I guess, soggy crust) on and on I go - in search of the best Key Lime Pie... and then I roll into Sea Critters. They tell me it's the ""best on the beach."" I am skeptical. I've been promised this half a dozen times already. 

Guess what guys? IT IS THE ABSOLUTE BEST KEY LIME PIE ON THE BEACH. 

Stop wasting your time other places. Go to Sea Critters. 

Also, the hostess (maybe the owner or manager) and the bartender were so so warm and funny and kind. 

Seriously though, the pie... Stop what you're doing and get ya some.",2018-05-31 19:15:03
2884202,fa9Ldkw6MTIykikporFJxg,MlAG8SRAvGT4DiDpXn7MOg,9k2gEHqRqquCDSHXTm5uww,3.0,0,0,0,"While I do still love this hotel I probably won't go back. The reason being that every time I get into the bed I start itching. It happened the first time I went but I figured maybe it was a one time thing. Because I loved this hotel so much, I used it again when I went on business trip to Tampa. I went in with a positive attitude but when I started itching again I decided that it was the last time. I don't know if it's bed bugs or if they have mosquitos, either way it ruined my trip because I couldn't enjoy the bed.",2017-10-14 21:33:21
6577106,6HjEkuOqQmhil212xzywSA,DWthE7AgMBORYK15kZXk4A,BY-du320SIHBR9MYUrZSZg,5.0,0,0,0,"Keegan's Seafood Grille is a regular stop for my family when were down at the beach. The food is excellent and the service is great. Everyone is very friendly and takes the time to discuss the menu with you if you feel the need. The pasta salad is so delicious. We also had the oyster PO-boy, shrimp PO-boy, crab in a pocket, and Mahi-Mahi Parmesan crusted sandwich, all have been finger licking good.  I would recommend this restaurant to all my friends and family. I can't wait to go back a try something new!",2014-08-10 19:11:42
6827732,gzpUl4e7Eu_EVcSPsAoo9Q,Ri34jEoSXH2702vM8gFfDw,lEi0T3m96A2NXXDSn7569A,5.0,0,0,0,"I came to this restaurant because it's ranked #1 in the area per Yelp reviews, and there's an extremely valid reason for that. My experience here was one of a kind. Free appetizer with the purchase of 2 entrees, and the free appetizer we chose was a massive, high quality, delicious charcuterie board. Then our entrees came, and I was blown away at how delicious it was for what reasonable price it cost! I would be willing to pay double the price for how amazing the food quality is. The staff is amazing, Holly our server was so kind and polite, great knowledge about the food, and makes this place all the more worthy to come back again. Thank you Wild River, see you again soon!",2021-01-24 23:09:10
1397712,yLEyg5bcV5IRbs0emRTEAw,EBq8izW1VRXHaQjRFTXllw,SryYy3MvHKgi5_QaM3osPQ,5.0,2,0,1,"We had a fabulous experience with Robin Danielle and Gil. Questions answered quickly and thoroughly. A visit to our home by Danielle and excellent installation and courteousness from Gil their installer and service lead. We moved to Hunter Douglas PowerView blinds and absolutely LOVE them. Our large seven windows and door gets all the benefit of sun based on the time of day. Once programmed we've rarely changed it. We love them so much that we just placed a call to update our upstairs bedroom blinds as well. I feel that this is not only a stylish blind option, but an efficient and elegant solution to enjoy our views with the right amount of privacy.",2019-05-24 13:58:51
1094404,NZV91RikiP-xIHie4tEMWA,67DZcLu5OZ1w88IKGdnHsg,2g5HhEw58xW4mFjk6wvcjg,5.0,1,1,0,"Been around bikes and bikeshops for over thirty years. These people are very nice and easy to deal with. They know their stuff about bikes and the city they are in. Whenever i am in town with someone who does'nt own a bike and wants to tag along with me, we stop in and rent one with them. Good bikes at a good price. Enough said.",2012-03-19 16:32:36
3661345,yhS5K6Xr5_PgZGMwIMd54w,e-1kcrP7BKJdIll5c1IfWQ,RWEzzh4uiceEMGOGNNtCVQ,5.0,4,2,1,Wish I could bring the man that did my nails back with me to California! He did an amazing job!!!!!!!!,2010-09-07 05:41:32
2573233,GrjGjbuC6KUuvTa9qPv9Sw,6Ke0XTt05X9UdTB9kvynug,me3mlZsR26fV89fMw2uR6Q,4.0,0,0,0,"#Birthday #Thanksgiving

It is definitely a higher end place in French Quarter. There was a special thanksgiving menu for us. The duck confit salad and prime ribs were both great! The proportion is large, but it might be because we come from Chicago and New York where the portions so much smaller. Service is top notch.",2018-11-26 02:12:43
1832487,rIbhnhmwpEuJ6D1Ml7w5zw,aWa5dJgrnmmCo8dWw_0-5Q,DbdrXH1zU80bjGl6fBFuLw,1.0,3,0,0,"I wish you could put Minus 5 stars.

Massage Envy membership  is a horrible rip off. Difficult to cancel membership. lots of fine print. take 30 DAYS to process cancellation which must be filed in person. NOTHING takes 30 days in this day and age. Just an excuse to hit you up for another unusable service.  In person! even after 12 months ?can't do by email or fax. are you kidding me?
 I had a couple of good Massages. but NEVER JOIN you will be sorry. Just get the massage and leave.  Im sure this weill be put in the none recommended reviews.  But I had to try.",2014-01-14 22:35:01
3616148,dfza1Q4kiRsWR5NPKNFQ2g,uJfcd1kjmn7IX59ESV4T-Q,WNqqyUtEmrqCBEHNV9sj5Q,2.0,9,0,0,"Honestly, I haven't written many reviews on Yelp, but I really felt compelled to do so after my visit to Marcello's two weekends ago.  I'll preface everything I am about to write by saying this...The intention of this review is to hopefully snag the attention of an owner or manager at Marcello's who can take some action and make some much needed changes, namely on organization and timeliness...despite the food was very good. 

The night started by us arriving 10 minutes before our party-of-two, 8:30 PM reservation, no one was was at the hostess counter, we waited at least 15 minutes until someone came back addressed us.  

After being seated, no bread, water, or drinks came until almost 20 minutes later...this is unacceptable, I'm sorry.  There's no excuse in the book - the restaurant was busy, but I've seen 150 times busier with less staff on the floor in many places.  And before I get someone commenting on this that ""I don't understand"" ""I've never worked in a restaurant before"" and whatever you wanna throw at me...Well, I also worked in hospitality for a long time, high-end restaurants too who would get PACKED on the weekend, and yes...there were nights when we were under-staffed, over-booked, and stressed beyond belief...but none of that matters, especially to your patrons.  Your patrons come in, looking to get service, not to get ignored...we only had one drink each (not by choice), waters were only filled up once, and it took us nearly 2 and half hours total of dining until we could leave.  
  
Our waiter that night at Marcello's (while extremely nice) was literally running all over the restaurant, it appeared he was working in three different sections, yet there seemed to plenty of wait-staff around doing nothing. Everything took forever to get, and when I say ""everything"" I mean our food... This is a direct result of poor management, or management who just doesn't care of enough about their employer or business.  Total shame too, because that personable waiter with the great attitude had absolutely ZERO guidance that night from anyone...Perhaps I'm wrong, maybe it was simply he, who was just that unorganized...but I am giving him the benefit of the doubt after reading a number of reviews on here that encompass the exact poor experience we had.

The only reason I gave Marcello's 2 stars was because the food was truly incredible, but that doesn't excuse the poor service....You're in the SERVICE INDUSTRY.... and with that said, we will honestly never go back to Marcello's, ever...And one more thing - unfortunately we did not get a chance to eat dessert, after it took almost 30 minutes for our waiter to bring over a dessert tray, yes, that's right...I said it took 30 minutes to see a dessert tray.  By that point, my girlfriend and I were there for nearly 2 and half hours, and it was time to go.  

Again, I hope this finds a manager or owner....you have really, really, great food....but your poor management and service is going to kill this place, I guarantee it.   The restaurant business isn't something you can halfheartedly go about running...you're either in it or you're not.  So figure it out. 


Best,

Pete",2017-02-13 23:46:58
2337177,ArsMhlzCgxMt1-iZE7tbTw,8BCFDmtxRII-QSR-p8KRDw,Bj7DL3SwmYHZYqPduAsa2w,5.0,0,0,0,i orderd the alligator sausage po boy with gumbo and it was good as heck i was extremely hung over and that gumbo brought me back to life...thanks yall!,2014-03-12 20:44:48
3123271,o5qE4EnrAK5a0Wq7cUx7tw,HMx9Nwse5gEbty0G_NxG8Q,eFwa_zvyrdl-YoECDadt2Q,5.0,1,0,0,"spoke to Chris, Temprite Air Solutions , regarding installing a split air conditioner unit , His guys came early this morning and installed the unit , the were very professional and courteous , very knowledgeable about there  craft , Great Job and thank you",2016-05-18 18:43:19
4111315,ke5tQDjkfA3k0rk8ImHYMg,4uTJh0IbWvCz9r36pjT4mA,HQ2etQ9En-Jb6OmQWM8HjQ,1.0,0,0,0,"Don't waste your gas to go there. I think perhaps this is the most unfriendly group of people ever to enter the hospitality industry.
 Nobody seems to care if or when you get your food, the owner was a real a**hole, because I tried to tell him the food was cold, and he said it was hot when they sent it out. Seems to me, if that were the case, I would not have heard so many other folks complaining about slow service.",2009-09-14 00:49:09
474747,-PYChlG51pOxLgUzsmx1lw,vVCm9UhMM82pV6wNBmT6Og,GhhGnKnSJ560RDXHpDJtEg,5.0,1,0,0,"If I could give DPG Window Glass Repair 10 stars I would. Derrick was extremely professional and knowledgable. Our home buyers inspector discovered multiple "" failed "" windows that needed glass replacement. Derrick very patiently explained to us what a "" failed "" window is and how the problem is corrected. He encouraged us to ask questions. His estimate for repair was very reasonable and competitive with other estimates we obtained. 

Derrick was easy to work with as far as scheduling and was always available for questions. He always showed up when scheduled and he always left the work area as clean as he found it. Most importantly our 12 window sashes and large bathroom window looked amazing when he was done. Even his caulking work around the windows was excellent such that I had to do no additional work.

DPG was recommended to us by our realtor and I couldn't be happier. I have asked our realtor to make sure other realtors in her office know about DPG Window Glass Repair.",2019-04-11 16:46:13
4418051,9w-FwcZelFksy8jIHcFF4w,y9tvO-Ge18X1Ut5HV5l1Sw,pDpTQ45zmsItjdxX17xxgQ,4.0,2,0,1,"Great ambiance. Great food. Love the fish tank at the bar. It was a busy night for a Wednesday, but it was half off bottle Wine night. Husband got 3 sushi rolls, all delicious. I got ceviche. It needs a little more citrus, but it was fresh. Wait staff was attentive as always.",2015-01-17 04:07:22
4870207,P8Xpg9U_acFHYnB37odZDw,KbytcGFhy0xUMQ0BeCfuYw,S_Pgh75mRJ9k5EBYsOBWbw,4.0,0,0,0,"Miss the muffins, but the staff is courteous and professional. The coffee is gourmet quality. The service and parts are genuine toyota. Prices are reasonable. The waiting area is spacious clean and comforting, not hard and tucked in the back.",2017-11-01 17:22:02
3121510,RXGdvrfICwtO3HQynK2Erg,6gR3RC6vvcpr_3NkKXuQFQ,VaO-VW3e1kARkU9bP1E7Fw,3.0,0,0,0,"I visited this restaurant yesterday with a couple of friends for a quick snack and the raw oysters were delicious.  Unfortunately, that was really the only highlight of the place.

We ordered:
Oysters-YUM.  Extremely fresh, large, and perfectly reminiscent of the sea
Seafood gumbo-fairly tasty  
Shrimp Po-Boy with fries-very disappointing.  The fried shrimp itself was good with a crisp batter, but the flavorless, overly-chewy bread and mayo drenched lettuce that accompanied the shrimp did not make for a very good sandwich.  The fries tasted a bit stale as well.  

Our server was well intentioned, but had to be asked for everything.  
1) Can we have some utensils?
2) Can we have some napkins?
3) Can we have plates?

You would assume that we were at a dining establishment and actually eating that these questions would have been a given...

As a whole, this place gets two stars, but the oysters themselves get an added star.  Apparently they get them from the same place that Acme does so I would recommend going here in lieu of waiting at Acme if all you want are oysters.",2014-09-22 07:39:06
4430003,cklQYg-Yazn_boI-x2dduA,9l1SJQtqsFMDnT6EX9QXKg,Uns5yIzKOQ13jcax-l0aMw,3.0,0,0,0,"Ive been here many times....$8.00 for endless salad is a fair deal.
And if you've never been here, you can order deli sandwiches and things of that nature. I chose salad bar. Typically it goes well, but today was a button pusher.
It starts with the moment you order...i understand they are trying to provide service, but it's kinda pointless. You pay, the cashier hands you a yellow receipt that you then turn 180 degrees and hand it to a person that then hands you a tray with a bowl, butter knife, soup spoon and a fork - the fork is really the only utensil needed. Now I'm fully armed with flatware and when i was placing my order the cashier asked if i wanted a drink, i said water. In retrospect and being a fan of Idiocracy, im surprised i didn't hear ""ya mean like from the toilet?"" 
So im about to get my water and had to go back by the register because i wasnt given a cup. Nbd, just grab a cup - red acrylic, average vessel. As I'm dispensing ice into my cup the employee that handed me my tray, bowl, napkin and flatware leaves his order of duty to place hault to my action, takes my ice filled, acrylic cup and hands me a cardboard ""to go"" vessel. 
Whatever. 
I fill it with ice, water and on my way to the salad bar. 
I eat a lightly padded bowl of my select items and head back to the bar. As i approach the refrigerated unit in which they keep bowls, with my eyes steady on the flatware specialist in anticipation of his scrutinous intstruction. Only to be intercepted by yet another impressive employee. He asks what am i needing, i tell him another bowl. He reaches in the refrigerator and grabs a bowl. Turns back to me and asks if i paid full price. I explain ""i got the salad bar"". He then hands me the bowl but before letting go he notices this bowl is smaller than the common salad bowl. By now I'm somewhat frustrated with the level of difficulty this experience has achieved. Im staying cool. These are young people, we must help them grow. 
I say in a matching tone ""what's the difference?""
He subscribes to my logic and walks away.
It seems one individual that is on top of the game is the bus person. I got back to my table - everything is gone. The tray, bowl, flatware and yes, my cup. So now i get to go ask for another. The cashier, who has stayed on my good side apart from not giving me a cup at the start, hands me a completely different cup. It's smaller and clear plastic. I was hesitant to see if flatware fella was going to have issue but he stayed on task, doling out bowls and flatware to patrons. I finished my salad - which was good, and made for the door. 
Normally i dont complain, but this odd salad circus event was too daunting (as salads go anyway) to not have this story told. I'm not saying don't go or I won't be back. Not at all. 
Go. Enjoy. Maybe have fun with it, i most definitely wish i did and will know better in the future.",2016-10-20 19:18:16
6801791,tY48Asem0tGrpTy_tJM3EA,fuWmWdVtk16IK8h2Fgr4ZQ,1ONqCXMOXRlXBw0b_P__dg,5.0,1,0,0,"I didn't know to make an appointment so I took a chance and did a  walk in. I was lucky as Ny wait was under ten minutes. It's probably a good idea to make an appointment online but I went there two days before Thanksgiving at 10:30.  There were only two other people in the waiting room.  

Everybody was very pleasant.  Brenda drew my blood she's very good barely felt needle going in and took good care of me.  

 Recommendations: go around 10:00-1030 if you don't make an appointment as when I was coming out at 11:30 it looked like it was the pre-noon rush as the waiting room was quite full at that time. 

Also if you're fasting you should drink a couple bottles of water before you come in because it makes it easier for them to draw and you're less likely to feel dizzy or lightheaded. Bring your snacks in with you if you're by yourself don't leave them in the car.",2015-11-24 21:19:24
1226366,CNEqd209sJFo-Ld_rDjoiA,z_BeA-UWK_-MrtkY2slaKQ,YSgcojsb2kWHXNLWaGCuBA,3.0,0,0,0,"We ordered carry-out for some family in town.  First, the parking to get the carryout was very difficult (as it was on a Friday evening).  We ordered multiple dishes and salads.   The pasta dishes and salads ordered were all very good.  However, the salmon entree was a disappointment  on many levels.  First for $20, the size was embarrassingly small (everyone laughed when they saw it) and it just was not good.  Desserts were very good.  Bottom line, pasta/salads were good, salmon was not.  It's certainly pricey for what you get there.",2016-10-01 13:01:00
1293071,PUA6SKrxjbms-vB8O1P87Q,OCizBSsT7V0TceW2pSbzYg,8zCdNEVZSsxY5XS1_k1VWw,1.0,3,1,0,"Louis Vuitton in International Plaza is NOT the place to get jewelry with the awful management. High end products with low end service!

Highly dissatisfied with this store! Only reason it gets 1 star is because my sale representative Pia was super friendly. It's in the management and terms where they are scammers.

I bought a gold bracelet with a diamond inside it for my partner for our anniversary and had to get it resized. After it was resized it was so much more loose and did not make the bracelet look better than before. It took them 2 months to get it back to me and then when I informed them it did not look good and I would rather exchange it for something of equal or more value, they refused and said that any resized jewelry is not returnable or exchangeable which is the most bull*** response I have ever heard. All they did was add links to the bracelet so why can't you just take it out??

Then I disputed with Visa about it and they were not providing proof of any wrong doing and just kept saying it was store policy without providing proof. Nowhere on the documents or receipts did they say that resizing jewelry was non refundable or exchangable. Then when I disputed it a second time, they said because it had been more 30 days since the purchase, they could not refund me which is bull*** because it took them 2 months to get me the resized jewelry! Even then, I was willing to spend more money on the store to get this situation mediated and resolved but they, flat out, were not doing anything.",2021-04-17 17:11:56
3526498,6fyJWWaFFit8jH1UEFHTrQ,tmgkRgycLOyyJEm59ZHHTw,8tRP-KOp8RGJGIKLmR1EEQ,1.0,0,0,0,"I don't write poor reviews often but I was incredibly disappointed with Seminole Garden Florist. 
I had spent hours trying to find the right arrangement to send a family for the funeral of their 5 year old daughter. I found a beautiful arrangement and placed my order for delivery the following day noting that the service started at noon (and happened to be almost across the street from this company). 
The company called me 20 minutes before my order was supposed to be delivered to the funeral to tell me they couldn't make it happen but could deliver to the home of the family. 
I canceled my order. 
My question was WHY were they calling me at the time they were supposed to be delivering my order? It left me no time to find another company. Had they called me when they opened at 9am I could have found someone else to fill my order. It's just really poor business.  
With heartbreaking circumstances I was very disappointed in how this was handled and will never be using them again, as we were left instead with nothing to show this devastated family that we care and were thinking about them in their heartbreak.",2018-07-18 16:47:11
4527966,ugiQ5hc7ZkZUTewjPm-25w,8CjKCkMSqkCXrtIjrY-Kug,iSRTaT9WngzB8JJ2YKJUig,5.0,0,0,0,"My mother had been here before and she enjoyed the menu. So we there for breakfast on Saturday and I was thoroughly pleased with everything I ordered. The omelette was so good and the cheese grits, amazing.",2019-07-07 20:14:16
4398607,9b1HYFPpopdYQ7mX02pPdg,zcrZPeWQAWjQRTYfS2duZg,m0XmqhHJjjq0RhlmRszyAw,5.0,1,0,0,Love the ice cream here! Prices are reasonable and the Almond Joy is my favorite! Yummy!,2015-09-07 20:50:04
5872095,wP0GavMJX6E1x33XjK514Q,WMxXMbY1cCXZSC12dK3gXw,Cs0adaMTxJWTDSzuQ3vheg,4.0,0,0,0,"Amazing place to chill and hear the best music in town, where the patrons are actually attentive and truly enjoy great artist. $10 cover last night, saw 4 singer/songwriters that were all talented, including Liz Page who writes with Taylor Swift and others. A great experience and I highly recommend it!",2016-03-06 16:14:34
4991573,9jovPYmxwOb6SD8NR7kdVA,XarsLXrDC620Su6oQi5ZOA,Ps7Q7BOKzJO4nDTUhbk43Q,5.0,0,0,0,"Great food, enormous selections on the menu. Palm trees and ocean views in the distance.  Service was great. Live must on the patio.  Can't wait to comeback.",2014-04-26 19:02:15
5569805,yq66wJmd3ZzWhsJf7C-Mkw,HBI6hhokdr6QJACt_NvezQ,ahCtye1sW3TSpVGH7zfFAw,5.0,1,0,0,"If you have the money, definitely go to this place! I'd get the premium membership if you're new because it is so worth it. The massage chairs, Red Light Therapy, and Tanning that come along with it are so amazing to use after a workout. The equipment is some of the best I have ever used and the staff is really friendly and laid back too. Also shoutout for the general manager for helping me out with a cancellation problem on my membership, got my money and membership back no problem thanks to him. If you're ready to workout with no excuses, don't miss out on this place!",2021-04-20 01:26:53
6704626,p5_R0UijnddeLxeziDmmxg,yyqSnavxzW2fRhw4-rK5Mw,QHWYlmVbLC3K6eglWoHVvA,2.0,0,0,0,"So I would like to think I'm a huge foodie and so is my best friend.  I did a lot of research and this place came recommended.  It was hard to get reservations.  The look of the place is cool and I liked how dough was next door. I ordered the pork sandwich with chips and my best friend got the steak.  Everything kind of lacked flavor.  Our waitress just seemed annoyed with every question or want that we have.  I am in the service industry and I find this to be very disheartening.  My passion is in customer service and I did not find it under the datz roof.  However next door at dough SAM at the counter was incredibly helpful and friendly in answering any questions that we had.  While I did not enjoy the desserts that much, I appreciated the enthusiasm.",2019-04-21 13:45:16
